name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Algiers,Algeria",2021-03-04T07:00:00,58,58,55.3,90.63,0.01,100,rain,,,,2.2,149,1021.5,89.8,3.7,34.2,0.1,0,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-04T08:00:00,54.2,54.2,54,99.23,0,0,,,,,0.3,1,1021.7,89.1,2.7,183.3,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-04T09:00:00,57.2,57.2,53.6,87.75,0,0,,,,,0,0,1023,89.1,2.5,364.5,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T10:00:00,59.8,59.8,58.2,94.24,0,0,,,,,4.3,2,1021.2,24.5,3.7,516.5,1.9,5,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-04T11:00:00,62.6,62.6,55.4,77.31,0,0,,,,,1.1,17.6,1022,89.1,3.7,535.5,1.9,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T12:00:00,62.6,62.6,55.4,77.31,0,0,,,,,4.7,30,1021,50,5,556.5,2,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T13:00:00,60.6,60.6,54.6,80.54,0,0,,,,,4.8,20,1019.9,80.8,3.8,554.8,2,6,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-04T14:00:00,64.4,64.4,51.8,63.63,0,0,,,,,6.9,60,1020,89.1,6.2,438.5,1.6,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T15:00:00,64.4,64.4,48.2,55.66,0,0,,,,,9.2,20,1019,89.1,6.2,301,1.1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T16:00:00,62.7,62.7,55.8,78.02,0,0,,,,,4.5,31,1017.8,21.7,5.6,175.5,0.6,2,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-04T17:00:00,64.7,64.7,54.2,68.63,0,0,,,,,8.3,29,1019,50.3,5,73.8,0.3,1,,Partially cloudy,partly-cloudy-day,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-04T18:00:00,60.8,60.8,53.6,77.16,0,0,,,,,6.9,20,1019,50,3.7,7.5,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T19:00:00,59,59,54.1,83.7,0,0,,,,,3.5,23,1017.6,58.4,5.5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-04T20:00:00,55.4,55.4,53.6,93.65,0,0,,,,,4.7,90,1019,50,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-04T21:00:00,54.2,54.2,52.1,92.63,0,0,,,,,3.5,97,1018.9,51,4.6,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-04T22:00:00,57.8,57.8,56.4,95.03,0,0,,,,,3.4,35,1017.4,16.3,5,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-04T23:00:00,53.6,53.6,51.8,93.6,0,0,,,,,0,0,1019,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T00:00:00,51.8,51.8,51.8,100,0,0,,,,,2.2,190,1019,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T01:00:00,58.5,58.5,53.7,84.02,0,0,,,,,3.1,110,1017.2,62.4,4.9,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-05T02:00:00,51.8,51.8,51.8,100,0,0,,,,,3.4,80,1018,89.1,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T03:00:00,51.8,51.8,51.8,100,0,0,,,,,2.2,60,1017,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T04:00:00,54.7,54.7,53.5,95.99,0,0,,,,,0.2,357,1015.4,16.3,4.3,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-05T05:00:00,52.4,52.4,50.6,93.63,0,0,,,,,3.6,206,1017,88.4,3.8,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-05T06:00:00,51.8,51.8,50,93.55,0,0,,,,,2.2,230,1017,50,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T07:00:00,56.6,56.6,53.9,90.41,0,0,,,,,4.5,153,1015.5,50.4,4.1,34.4,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-05T08:00:00,48.2,48.2,46.4,93.45,0,0,,,,,2.2,300,1017,27.7,1.9,175.9,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T09:00:00,54.1,54.1,52.1,92.78,0,0,,,,,0.4,4,1016.8,28,3.3,368.4,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-05T10:00:00,59.2,59.2,57.4,93.84,0,0,,,,,1.3,17,1016.8,13.6,2.5,564.3,2,6,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-05T11:00:00,62.6,62.6,51.8,67.77,0,0,,,,,5.8,90,1018,27.7,5,664.5,2.4,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T12:00:00,62.6,62.6,51.8,67.77,0,0,,,,,5.8,90,1018,27.7,5,708.8,2.6,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T13:00:00,59.7,59.7,53.2,79.07,0,0,,,,,9.1,22,1016.3,30.8,5,684,2.5,7,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-05T14:00:00,66.2,66.2,51.8,59.76,0,0,,,,,8.1,30,1016,27.7,6.2,591.3,2.1,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T15:00:00,66.2,66.2,51.8,59.76,0,0,,,,,8.1,70,1016,27.7,6.2,447,1.6,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T16:00:00,62.2,62.2,53,71.89,0,0,,,,,6.5,29,1015,8.2,6.2,284,1,3,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-05T17:00:00,62.6,62.6,53.6,72.4,0,0,,,,,11.4,70,1016,27.7,6.2,115,0.4,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T18:00:00,60.8,60.8,53.6,77.16,0,0,,,,,10.3,70,1016,27.7,6.2,11.5,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T19:00:00,59.1,59.1,53.6,82.08,0,0,,,,,8.2,25,1015.9,29.9,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-05T20:00:00,57.2,57.2,53.6,87.75,0,0,,,,,3.4,90,1018,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-05T21:00:00,56,56,52.3,87.48,0,0,,,,,8.1,71,1017.6,28.3,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-05T22:00:00,58.1,58.1,56.6,94.55,0,0,,,,,7.2,36,1017.4,10.9,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-05T23:00:00,51.8,51.8,50,93.55,0,0,,,,,2.2,80,1019,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T00:00:00,50,50,48.2,93.5,0,0,,,,,4.7,180,1019,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T01:00:00,58.2,58.2,53.7,85.03,0,0,,,,,5.5,38,1017.3,39.9,5.9,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-06T02:00:00,46.4,46.4,46.4,100,0,0,,,,,0,0,1018,27.7,1.9,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T03:00:00,44.6,44.6,44.6,100,0,0,,,,,0,0,1018,27.7,0.6,0,,0,,Partially cloudy,fog,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T04:00:00,54.8,54.8,53.3,94.64,0,0,,,,,3.3,16,1016.5,10.9,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-06T05:00:00,44.6,44.6,44.6,100,0,0,,,,,0,0,1018,27.7,1.9,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T06:00:00,44.6,44.6,42.8,93.35,0,0,,,,,2.2,130,1018,27.7,1.9,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T07:00:00,55.3,55.3,50.3,82.95,0,0,,,,,3.2,342,1017.6,58.4,4,41.1,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-06T08:00:00,46.4,46.4,44.6,93.4,0,0,,,,,0,0,1019,27.7,2.5,205.8,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T09:00:00,51.8,51.8,51.8,100,0,0,,,,,0,0,1020,50,1.9,394.8,1.4,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T10:00:00,57,57,55.4,94.43,0,0,,,,,4.7,360,1019.5,21.7,4.3,563.5,2,6,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-06T11:00:00,57.2,57.2,57.2,100,0,0,,,,,0,0,1021,50,2.5,680.3,2.4,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T12:00:00,64.4,64.4,53.6,67.97,0,0,,,,,4.7,90,1020,50,4.3,708.5,2.6,7,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T13:00:00,60.8,60.8,56.2,84.78,0,0,,,,,9.3,42,1018.8,49.1,5,626.3,2.3,6,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-06T14:00:00,68,68,55.4,64.07,0,0,,,,,13.9,90,1019,27.7,5,450,1.6,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T15:00:00,68,68,55.4,64.07,0,0,,,,,13.9,70,1018,27.7,5,326.8,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T16:00:00,62.3,62.3,56.9,82.48,0,0,,,,,9.6,36,1017.5,13.6,5,165.1,0.6,2,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-06T17:00:00,64.4,64.4,57.2,77.46,0,0,,,,,13.9,70,1018,27.7,5,68.4,0.2,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T18:00:00,60.8,60.8,57.2,87.93,0,0,,,,,11.4,80,1018,27.7,5,6.6,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T19:00:00,60.8,60.8,56.1,84.25,0,0,,,,,1.4,325,1018.2,88,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-06T20:00:00,60.8,60.8,57.2,87.93,0,0,,,,,6.9,100,1019,50,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-06T21:00:00,59.3,59.3,57.4,93.19,0,0,,,,,2.9,350,1019.9,51,3.8,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-06T22:00:00,59,59,57.9,96.19,0,0,,,,,7,192,1020.3,27.2,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-06T23:00:00,57.2,57.2,57.2,100,0.05,100,rain,,,,4.7,230,1021,89.1,3.7,0,,0,,"Rain, Partially cloudy",rain,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T00:00:00,57.2,57.2,57.2,100,0,0,,,,,4.7,120,1021,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T01:00:00,58.2,58.2,54.9,88.74,0.28,100,rain,,,,2.6,157,1019.1,88,3.9,0,,0,,"Rain, Partially cloudy",rain,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-07T02:00:00,57.2,57.2,57.2,100,0,0,,,,,5.8,110,1020,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T03:00:00,55.4,55.4,55.4,100,0,0,,,,,4.7,150,1018,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T04:00:00,56.6,56.6,54.9,94.01,0,0,,,,,2.5,206,1016.2,21.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-07T05:00:00,53.6,53.6,53.6,100,0,0,,,,,0,0,1017,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T06:00:00,53.6,53.6,53.6,100,0,0,,,,,0,0,1017,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T07:00:00,61,61,52.5,73.38,0,0,,,,,4.5,323,1016.4,80.2,6.2,38.8,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-07T08:00:00,53.6,53.6,53.6,100,0,0,,,,,0,0,1018,50,6.2,176.2,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T09:00:00,59.3,59.3,57.3,92.89,0,0,,,,,2.3,350,1018.2,50.6,6.4,302.4,1.1,3,,Partially cloudy,partly-cloudy-day,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-07T10:00:00,61.7,61.7,58.4,88.85,0,0,,,,,2.2,358,1016.8,16.3,5,419.6,1.5,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-07T11:00:00,66.2,66.2,53.6,63.85,0,0,,,,,3.4,340,1018,50,6.2,516.3,1.9,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T12:00:00,69.8,69.8,53.6,56.41,0,0,,,,,4.7,40,1017,50,6.2,498.3,1.8,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T13:00:00,64.1,64.1,54.8,71.92,0,0,,,,,7.1,37,1015.8,78.7,5.1,451.8,1.6,5,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-07T14:00:00,68,68,51.8,56.16,0,0,,,,,10.3,350,1016,50,6.2,369.8,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T15:00:00,68,68,51.8,56.16,0,0,,,,,9.2,20,1015,50,6.2,261.9,0.9,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T16:00:00,66.7,66.7,49.5,54.07,0,0,,,,,4.4,17,1013.5,24.5,6.2,170.6,0.6,2,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-07T17:00:00,64.4,64.4,57.2,77.46,0,0,,,,,8.1,130,1015,50,6.2,68.1,0.2,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T18:00:00,62.6,62.6,55.4,77.31,0,0,,,,,3.4,120,1015,50,6.2,7.4,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T19:00:00,61.6,61.6,55.8,81.06,0,0,,,,,2.1,18,1013.8,88,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-07T20:00:00,59,59,55.4,87.84,0,0,,,,,2.2,25.1,1016,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T21:00:00,57.2,57.2,55.4,93.7,0,0,,,,,5.8,130,1015,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-07T22:00:00,58.5,58.5,56.7,93.58,0,0,,,,,2.3,208,1014.3,24.5,5.6,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-07T23:00:00,57.2,57.2,55.4,93.7,0,0,,,,,0,0,1015,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T00:00:00,57.2,57.2,55.4,93.7,0,0,,,,,3.4,300,1015,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T01:00:00,60.7,60.7,53.2,76.25,0.08,100,rain,,,,0.1,357,1013.1,89.9,5.5,0,,0,,"Rain, Partially cloudy",rain,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-08T02:00:00,57.2,57.2,55.4,93.7,0,0,,,,,4.7,210,1013,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T03:00:00,55.4,55.4,53.6,93.65,0,0,,,,,0,0,1013,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T04:00:00,56.2,56.2,54.5,94.12,0,0,,,,,0.4,338,1010.9,21.7,5.6,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-08T05:00:00,53.6,53.6,53.6,100,0,0,,,,,3.4,200,1012,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T06:00:00,53.6,53.6,53.6,100,0,0,,,,,3.4,210,1012,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T07:00:00,59.4,59.4,52.1,76.87,0,0,,,,,3.4,183,1010.9,80.5,5.5,34.8,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-08T08:00:00,55.4,55.4,55.4,100,0,0,,,,,6.9,270,1013,89.1,6.2,160.6,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T09:00:00,57.2,57.2,55.4,93.7,0,0,,,,,4.7,260,1013,89.1,6.2,309.4,1.1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T10:00:00,62.5,62.5,54.5,75.07,0,0,,,,,3.5,177,1011.5,10.9,5,440.5,1.6,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-08T11:00:00,64.4,64.4,53.6,67.97,0,0,,,,,11.4,280,1013,50,6.2,451.9,1.6,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T12:00:00,66.2,66.2,53.6,63.85,0,0,,,,,16.1,280,1012,50,6.2,465.9,1.7,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T13:00:00,63.6,63.6,53.3,69.3,0,0,,,,,5.4,186,1011.6,80.3,6.4,450,1.6,5,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-08T14:00:00,62.6,62.6,55.4,77.31,0,0,,,,,16.1,300,1013,89.1,6.2,332.6,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T15:00:00,64.4,64.4,53.6,67.97,0,0,,,,,17.2,300,1012,89.1,6.2,282.3,1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T16:00:00,60.2,60.2,53.2,77.52,0,0,,,,,6.4,240,1011.5,21.8,6.2,165.5,0.6,2,,Partially cloudy,partly-cloudy-day,"60371099999,60373099999,60381099999,60369099999,60372099999,60394099999"
"Algiers,Algeria",2021-03-08T17:00:00,60.8,60.8,53.6,77.16,0,0,,,,,13.9,290,1013,50,6.2,72.3,0.3,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T18:00:00,59,59,53.6,82.26,0,0,,,,,10.3,280,1013,50,6.2,8.6,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T19:00:00,59.7,59.7,52.8,77.89,0,0,,,,,5,204,1012.5,78,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-08T20:00:00,55.4,55.4,53.6,93.65,0,0,,,,,8.1,280,1015,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-08T21:00:00,55.9,55.9,53.9,93.1,0,0,,,,,10.5,293,1015.5,88.4,6.4,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-08T22:00:00,56.6,56.6,54.7,93.4,0,0,,,,,4.7,286,1013.9,21.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-03-08T23:00:00,53.6,53.6,53.6,100,0,0,,,,,5.8,250,1016,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T00:00:00,53.6,53.6,53.6,100,0,0,,,,,6.9,250,1016,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T01:00:00,57.8,57.8,51.2,78.51,0,0,,,,,3.5,269,1014.1,76.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-09T02:00:00,51.8,51.8,50,93.55,0,0,,,,,1.1,277.2,1015,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T03:00:00,51.8,51.8,51.8,100,0,0,,,,,3.4,240,1015,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T04:00:00,54.5,54.5,52.9,94.24,0,0,,,,,5.7,164,1013.2,16.4,6.2,0,,0,,Clear,clear-night,"60371099999,60373099999,60381099999,60369099999,60372099999,60394099999"
"Algiers,Algeria",2021-03-09T05:00:00,50,50,50,100,0,0,,,,,4.7,230,1015,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T06:00:00,50,50,50,100,0,0,,,,,3.4,240,1015,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T07:00:00,55.1,55.1,50.8,85.48,0,0,,,,,1.2,355,1013.7,62.5,6.2,28.6,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-09T08:00:00,51.8,51.8,51.8,100,0,0,,,,,2.2,302.5,1015,89.1,6.2,123.3,0.4,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T09:00:00,54.2,54.2,53.9,98.95,0,0,,,,,1.7,70,1016.4,87.8,6.4,311.3,1.1,3,,Partially cloudy,partly-cloudy-day,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-03-09T10:00:00,56.8,56.8,54.8,92.79,0,0,,,,,4.9,193,1015.1,27.8,6.2,447.9,1.6,4,,Partially cloudy,partly-cloudy-day,"60371099999,60373099999,60381099999,60369099999,60372099999,60374099999"
"Algiers,Algeria",2021-03-09T11:00:00,59,59,53.6,82.26,0,0,,,,,6.9,270,1017,50,6.2,546,2,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T12:00:00,57.2,57.2,51.8,82.14,0,0,,,,,12.8,60,1017,89.1,6.2,574,2.1,6,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T13:00:00,57.4,57.4,52,82.01,0.01,100,rain,,,,4.7,19,1015.4,60.7,6.2,561.3,2,6,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-03-09T14:00:00,60.8,60.8,51.8,72.22,0,0,,,,,8.1,30,1016,50,6.2,512.3,1.8,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-03-09T15:00:00,60.8,60.8,50,67.56,0,0,,,,,9.2,30,1016,50,6.2,421,1.5,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
